"date","tz","Hospital_PK","Level","PDR","PBR","total","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A14","A15","A16","A17","C01","C02","C03","C04","C05","C06","B01","B02","B03","B04","B05","B06","Light"
2013-04-20,"[0,4)",35,1,39.25,0.764705882352941,156,140,7,9,1,0,0,8,33,114,1,0,11,16,1,116,5096,3,1,0,9,10,4,187,0,2,4,0,14,0,3
2013-04-20,"[0,4)",11,2,10.3333333333333,0.882352941176471,29,26,3,1,0,1,0,0,1,21,7,0,3,1,0,19,874,0,0,0,11,0,0,11,0,0,8,0,0,0,3
2013-04-20,"[0,4)",12,2,4,0.32,10,6,1,1,0,0,0,0,1,9,0,0,5,7,0,0,0,0,0,0,8,0,0,0,0,0,0,3,2,0,1
2013-04-20,"[0,4)",13,2,5.5,0.25,11,9,0,1,0,0,1,2,1,7,1,0,5,4,0,5,933,1,0,0,0,0,0,2,0,0,3,0,0,0,1
2013-04-20,"[0,4)",16,2,6.5,0.3,13,9,1,2,0,0,1,0,0,12,1,0,13,8,0,4,778,0,0,1,11,0,1,11,0,0,2,4,8,0,1
2013-04-20,"[0,4)",17,2,2,0.1,13,1,1,0,0,0,0,1,3,8,1,0,2,2,1,9,889,1,0,0,0,0,0,0,0,0,9,0,0,0,1
2013-04-20,"[0,4)",40,2,6,0.4,6,4,1,1,0,0,0,0,1,3,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1
2013-04-20,"[4,8)",1,1,5.14285714285714,0.294117647058824,38,28,4,3,1,0,0,4,12,22,0,0,10,6,1,21,2309,0,0,0,0,1,0,5,3,3,0,3,2,0,1
2013-04-20,"[4,8)",6,1,0.5,0.0476190476190476,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-20,"[4,8)",22,1,13.3333333333333,0.731481481481482,80,68,5,6,1,0,0,4,14,60,2,0,7,3,0,33,3265,0,0,0,0,0,0,0,0,4,1,3,0,0,3
2013-04-20,"[4,8)",35,1,38.5,0.754901960784314,154,141,6,7,0,0,0,6,33,114,1,0,6,9,0,122,5096,3,0,0,29,0,0,0,0,2,2,0,12,0,3
2013-04-20,"[4,8)",11,2,10.3333333333333,0.911764705882353,30,27,3,1,0,0,0,0,1,22,7,0,3,1,0,20,934,0,0,0,11,0,0,11,0,0,8,0,0,0,3
2013-04-20,"[4,8)",12,2,5,0.4,10,7,2,1,0,0,0,0,1,9,0,0,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0,3,2,0,1
2013-04-20,"[4,8)",13,2,7.5,0.375,15,14,0,1,0,0,0,3,1,10,1,0,6,2,0,5,993,1,0,0,0,0,0,2,0,0,3,0,0,0,1
2013-04-20,"[4,8)",14,2,7,0.833333333333333,28,18,5,2,0,3,0,0,5,16,7,0,7,4,0,14,9531,0,1,0,0,1,0,8,0,0,2,5,0,0,1
2013-04-20,"[4,8)",16,2,5,0.25,11,7,0,3,0,0,0,0,0,10,1,0,3,9,0,5,958,0,0,1,11,0,1,11,0,0,2,4,8,0,1
2013-04-20,"[4,8)",17,2,2,0.05,13,1,0,0,0,1,0,1,3,8,1,0,1,1,0,9,949,1,0,0,0,0,0,0,0,0,9,0,0,0,1
2013-04-20,"[4,8)",40,2,7,0.4,7,4,1,1,0,0,1,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1
2013-04-20,"[8,12)",1,1,7.14285714285714,0.420168067226891,51,37,8,5,0,0,0,5,15,31,0,0,11,8,4,19,2699,0,1,2,1,2,2,4,3,2,0,2,2,0,1
2013-04-20,"[8,12)",6,1,7.5,0.714285714285714,0,13,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-20,"[8,12)",22,1,14,0.777777777777778,84,70,8,6,0,0,0,2,14,63,4,1,12,13,2,32,3655,0,0,1,0,0,1,0,0,4,1,3,0,0,3
2013-04-20,"[8,12)",35,1,41.25,0.808823529411765,165,149,9,7,0,0,0,6,32,126,1,0,15,21,7,111,5096,5,2,1,17,1,0,13,0,0,1,0,11,1,3
2013-04-20,"[8,12)",11,2,11.3333333333333,1,33,28,6,0,0,0,0,1,3,20,9,0,6,1,7,13,1354,0,0,0,2,0,0,11,0,0,10,0,0,0,4
2013-04-20,"[8,12)",12,2,6.66666666666667,0.8,20,12,7,1,0,0,0,0,0,19,1,0,4,4,0,0,0,0,0,1,9,0,0,0,0,0,0,3,2,0,1
2013-04-20,"[8,12)",13,2,6.5,0.325,13,9,3,1,0,0,0,3,3,7,0,0,1,2,1,6,850,0,0,0,0,0,3,2,0,0,3,0,0,0,1
2013-04-20,"[8,12)",16,2,7,0.325,14,8,2,3,1,0,0,0,0,14,0,0,8,8,3,4,1349,0,0,1,0,0,5,12,0,0,2,4,7,0,1
2013-04-20,"[8,12)",17,2,4,0.2,17,3,1,0,0,0,0,0,3,13,1,0,5,0,0,11,1339,0,0,0,3,0,0,1,0,0,7,0,0,0,1
2013-04-20,"[8,12)",40,2,11,0.733333333333333,11,8,2,1,0,0,0,1,0,6,3,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,1
2013-04-20,"[12,16)",1,1,6.625,0.436974789915966,54,36,8,8,1,0,0,5,16,32,1,0,14,10,3,17,1580,0,0,2,0,2,4,4,4,3,3,3,2,0,1
2013-04-20,"[12,16)",6,1,7.5,0.714285714285714,0,10,5,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-20,"[12,16)",22,1,12.5,0.675925925925926,75,63,6,4,1,1,0,2,17,52,4,0,14,19,3,28,3865,1,0,2,0,0,4,0,0,3,1,3,1,0,3
2013-04-20,"[12,16)",35,1,18.625,0.720588235294118,147,122,13,12,0,0,2,5,27,115,0,0,17,28,16,90,5096,3,3,0,10,2,2,20,0,2,2,0,10,0,3
2013-04-20,"[12,16)",11,2,7.75,0.882352941176471,29,22,8,0,0,0,1,0,4,19,6,0,7,2,2,9,1534,0,0,0,0,0,0,11,0,0,9,0,0,0,3
2013-04-20,"[12,16)",12,2,5.33333333333333,0.64,18,8,7,1,0,0,0,0,0,16,2,0,6,7,0,0,0,0,0,2,9,0,0,0,0,0,0,3,2,0,1
2013-04-20,"[12,16)",13,2,7,0.325,14,10,2,1,1,0,0,2,3,8,1,0,7,7,2,5,351,0,0,1,0,0,5,2,0,0,3,0,0,0,1
2013-04-20,"[12,16)",14,2,6.4,1.03333333333333,32,22,5,4,1,0,0,2,3,21,6,0,9,13,3,15,10011,0,0,1,0,2,2,7,0,0,2,5,0,0,4
2013-04-20,"[12,16)",16,2,9.5,0.475,19,13,3,3,0,0,0,0,0,19,0,0,8,4,4,8,1378,0,0,1,0,0,5,12,0,0,2,4,7,0,1
2013-04-20,"[12,16)",17,2,5,0.25,11,4,1,0,0,0,0,0,1,8,2,0,5,6,2,4,871,0,0,0,3,1,0,6,0,0,7,0,0,0,1
2013-04-20,"[12,16)",40,2,12,0.8,13,9,2,1,0,0,0,0,1,7,3,2,3,3,1,0,0,0,0,0,1,0,0,1,0,0,5,0,3,0,3
2013-04-20,"[16,20)",1,1,5.875,0.378151260504202,48,39,4,2,1,1,0,7,13,26,2,0,13,16,3,14,1760,1,1,1,0,3,5,4,4,2,4,3,2,0,1
2013-04-20,"[16,20)",6,1,6.5,0.619047619047619,0,10,3,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-20,"[16,20)",22,1,11.1666666666667,0.62037037037037,67,58,3,6,0,0,0,0,16,47,3,1,13,13,2,25,4165,2,0,0,0,0,5,0,0,4,1,2,0,0,1
2013-04-20,"[16,20)",35,1,27.6,0.67156862745098,137,113,16,8,1,0,0,4,29,103,1,0,14,17,3,100,1912,2,1,0,7,5,2,25,0,2,0,1,12,0,3
2013-04-20,"[16,20)",11,2,7,0.794117647058823,25,23,3,1,1,0,0,0,3,11,11,0,6,2,4,7,1744,0,0,0,0,0,0,11,0,0,9,0,0,0,1
2013-04-20,"[16,20)",12,2,5.33333333333333,0.64,19,11,5,0,0,0,0,0,0,16,3,0,9,3,0,0,0,0,0,1,9,0,0,0,0,0,0,3,2,0,1
2013-04-20,"[16,20)",13,2,6.5,0.3,12,8,2,2,1,0,0,1,3,8,0,0,3,0,0,3,400,0,0,1,0,0,5,2,0,0,2,0,0,0,1
2013-04-20,"[16,20)",14,2,5.6,0.9,28,16,8,3,0,1,0,0,2,21,4,1,8,6,0,10,10341,0,0,0,1,2,3,7,0,0,2,4,0,0,3
2013-04-20,"[16,20)",16,2,9,0.425,18,13,3,1,0,0,1,0,0,18,0,0,14,7,2,2,49,0,0,0,0,0,5,12,0,0,6,7,7,0,1
2013-04-20,"[16,20)",17,2,4,0.15,9,3,0,0,1,0,0,0,1,6,1,1,4,4,3,1,432,0,1,0,1,2,0,8,0,0,6,0,0,0,1
2013-04-20,"[16,20)",40,2,14,0.866666666666667,14,6,6,1,0,1,0,0,1,4,9,0,5,6,2,0,0,0,0,0,0,2,0,3,0,0,4,0,3,0,2
2013-04-20,"[20,24)",1,1,7.57142857142857,0.411764705882353,54,42,2,5,2,0,2,6,14,33,1,0,21,13,3,19,1864,1,1,0,0,4,5,4,4,0,2,2,2,0,1
2013-04-20,"[20,24)",6,1,7,0.666666666666667,0,12,2,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-20,"[20,24)",22,1,11.3333333333333,0.62037037037037,68,56,3,8,0,0,1,4,18,41,4,1,11,16,4,27,4435,3,0,0,0,0,6,0,0,4,1,2,0,0,1
2013-04-20,"[20,24)",35,1,30.6,0.745098039215686,152,125,13,14,0,0,1,5,31,113,3,0,22,9,1,99,1912,2,1,0,7,5,2,25,0,2,0,1,12,0,3
2013-04-20,"[20,24)",11,2,9.75,1.14705882352941,38,32,6,1,0,0,0,0,4,19,15,0,13,1,0,11,591,0,0,0,0,0,0,11,0,0,9,0,0,0,4
2013-04-20,"[20,24)",12,2,13.5,1.08,27,16,9,2,0,0,0,1,3,18,4,1,12,4,0,0,0,0,0,1,9,0,0,0,1,0,0,3,2,0,4
2013-04-20,"[20,24)",13,2,7.5,0.325,15,12,1,0,1,0,1,1,2,12,0,0,8,7,1,3,311,0,0,1,0,0,4,2,0,0,3,0,0,0,1
2013-04-20,"[20,24)",14,2,5.25,0.7,21,16,3,2,0,0,0,0,2,15,4,0,5,4,0,11,10641,0,0,0,0,2,3,7,0,0,3,4,0,0,1
2013-04-20,"[20,24)",16,2,13,0.575,25,13,5,5,0,2,1,0,1,24,0,0,18,12,3,2,44,0,0,0,0,0,5,12,0,0,5,7,7,0,3
2013-04-20,"[20,24)",17,2,3,0.15,8,3,0,0,0,0,0,0,1,7,0,0,2,3,2,5,642,0,0,0,0,3,0,10,0,0,8,0,0,0,1
2013-04-20,"[20,24)",40,2,12,0.8,12,6,5,1,0,0,0,1,0,3,8,0,2,4,3,0,0,0,0,0,0,2,0,3,0,0,4,0,3,0,3
2013-04-21,"[0,4)",1,1,5.85714285714286,0.327731092436975,42,33,2,4,1,0,1,2,13,25,2,0,8,9,0,24,2074,0,0,0,0,0,0,0,4,0,0,2,2,0,1
2013-04-21,"[0,4)",6,1,2.5,0.238095238095238,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-21,"[0,4)",22,1,11,0.592592592592593,66,57,3,4,1,1,0,2,15,45,2,2,9,11,2,28,4525,0,0,0,0,0,0,0,0,5,0,2,0,0,1
2013-04-21,"[0,4)",35,1,38.5,0.75,153,125,16,12,1,0,0,5,30,117,1,0,10,28,8,109,3294,3,2,0,1,0,0,0,0,2,0,1,11,0,3
2013-04-21,"[0,4)",11,2,12.6666666666667,1.05882352941176,34,29,3,4,1,1,0,0,4,21,9,0,8,2,0,12,831,0,0,0,0,0,0,0,0,0,7,0,0,0,4
2013-04-21,"[0,4)",12,2,5,0.4,10,8,1,1,0,0,0,0,1,9,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
2013-04-21,"[0,4)",13,2,7.5,0.325,15,10,2,1,2,0,0,1,2,12,0,0,7,5,0,1,41,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2013-04-21,"[0,4)",16,2,10.5,0.45,21,10,5,3,2,0,1,1,0,19,1,0,18,10,0,1,1457,1,0,2,0,0,4,0,0,0,3,6,7,0,1
2013-04-21,"[0,4)",17,2,5,0.25,12,3,1,1,0,0,0,0,2,9,1,0,8,3,1,4,851,0,0,0,0,0,0,0,0,0,8,0,0,0,1
2013-04-21,"[0,4)",40,2,12,0.8,12,4,4,4,0,0,0,0,1,4,7,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3
2013-04-21,"[4,8)",1,1,6.28571428571429,0.361344537815126,44,35,3,5,0,0,1,2,18,24,0,0,7,6,0,26,2464,0,0,0,0,1,0,0,4,0,0,1,2,0,1
2013-04-21,"[4,8)",6,1,3,0.285714285714286,0,4,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-21,"[4,8)",22,1,10.6666666666667,0.592592592592593,64,56,3,5,0,0,0,3,13,45,3,0,3,6,0,33,4855,1,0,0,0,0,1,0,0,5,0,2,0,0,1
2013-04-21,"[4,8)",35,1,35.5,0.696078431372549,142,124,10,8,0,0,0,5,30,106,1,0,3,9,0,104,3294,4,3,0,1,0,0,0,0,1,0,0,11,0,3
2013-04-21,"[4,8)",11,2,8.66666666666667,0.735294117647059,23,20,3,2,1,0,0,0,3,17,3,0,1,0,0,13,1161,0,0,0,0,0,0,0,0,0,7,0,0,0,1
2013-04-21,"[4,8)",12,2,3.5,0.28,7,3,3,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1
2013-04-21,"[4,8)",13,2,6,0.3,12,10,2,0,0,0,0,1,3,8,0,0,0,2,0,3,341,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2013-04-21,"[4,8)",16,2,6.5,0.325,13,7,3,3,0,0,0,0,0,13,0,0,9,8,1,2,1758,0,0,2,0,0,4,0,0,0,3,5,7,0,1
2013-04-21,"[4,8)",17,2,3,0.15,8,2,1,0,0,0,0,0,1,5,2,0,2,2,0,5,1091,0,0,0,0,0,0,1,0,0,8,0,0,0,1
2013-04-21,"[4,8)",40,2,7,0.466666666666667,7,3,1,3,0,0,0,0,0,2,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1
2013-04-21,"[8,12)",1,1,8,0.436974789915966,56,37,6,9,4,0,0,2,17,36,1,0,16,12,2,26,2674,0,0,0,0,1,3,0,4,0,1,1,1,0,1
2013-04-21,"[8,12)",6,1,3,0.285714285714286,0,3,1,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-21,"[8,12)",22,1,12.3333333333333,0.648148148148148,74,63,3,4,3,0,1,3,13,49,7,2,18,7,2,38,5035,0,1,0,0,1,1,0,0,4,0,2,0,0,3
2013-04-21,"[8,12)",35,1,37.5,0.730392156862745,149,128,12,9,1,0,0,5,33,110,1,0,12,19,7,103,3294,3,2,0,1,4,0,0,0,1,0,0,11,0,3
2013-04-21,"[8,12)",11,2,7.33333333333333,0.647058823529412,21,21,1,0,0,0,0,0,3,15,3,0,5,1,0,13,1281,0,0,0,0,0,0,0,0,0,7,0,0,0,1
2013-04-21,"[8,12)",12,2,3.33333333333333,0.4,10,6,3,1,0,0,0,0,0,8,1,1,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,0,1
2013-04-21,"[8,12)",13,2,6,0.3,12,11,1,0,0,0,0,2,4,6,0,0,4,5,0,5,551,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2013-04-21,"[8,12)",16,2,6,0.25,13,4,3,3,2,0,0,0,0,13,0,0,8,6,0,1,1937,0,0,4,0,1,8,0,0,0,2,5,7,0,1
2013-04-21,"[8,12)",17,2,2,0.1,9,2,0,0,0,0,0,0,1,8,0,0,5,3,0,6,1301,0,0,0,0,0,0,1,0,0,8,0,0,0,1
2013-04-21,"[8,12)",40,2,13,0.8,13,7,2,3,1,0,0,1,0,8,4,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,3
2013-04-21,"[12,16)",1,1,8,0.529411764705882,63,44,7,12,1,0,0,4,17,40,2,0,16,15,1,27,3004,0,0,2,0,1,4,0,4,0,0,1,0,0,1
2013-04-21,"[12,16)",6,1,5,0.476190476190476,0,8,1,1,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-21,"[12,16)",22,1,11.8333333333333,0.638888888888889,71,58,6,5,2,0,0,2,15,48,5,1,13,25,3,31,5305,0,0,2,0,1,4,0,0,4,2,2,1,1,1
2013-04-21,"[12,16)",35,1,19.25,0.754901960784314,154,133,10,11,0,0,0,6,37,109,2,0,14,23,8,108,3294,4,3,0,1,4,1,0,0,0,0,1,11,0,3
2013-04-21,"[12,16)",11,2,7.5,0.882352941176471,29,27,3,0,0,0,0,0,3,16,10,0,4,1,4,11,65,0,0,0,0,0,0,0,0,0,5,0,0,0,3
2013-04-21,"[12,16)",12,2,3.66666666666667,0.44,11,8,3,0,0,0,0,0,1,8,2,0,7,8,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,0,1
2013-04-21,"[12,16)",13,2,7,0.3,14,8,1,3,2,0,0,1,1,12,0,0,7,4,1,0,-1,0,0,0,0,0,1,0,0,0,2,0,0,0,1
2013-04-21,"[12,16)",16,2,7.5,0.375,16,6,2,7,0,0,0,0,0,13,3,0,11,8,2,2,36,0,0,2,0,1,9,0,0,0,3,5,7,0,1
2013-04-21,"[12,16)",17,2,3,0.15,10,3,0,0,0,0,0,0,0,10,0,0,2,2,1,5,1166,0,0,0,0,0,0,1,0,0,7,0,0,0,1
2013-04-21,"[12,16)",40,2,13,0.866666666666667,13,9,1,3,0,0,0,3,0,5,5,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,2
2013-04-21,"[16,20)",1,1,7.25,0.478991596638655,58,44,6,7,1,0,0,7,16,33,2,0,15,12,2,29,3214,0,0,1,0,1,4,0,4,0,0,1,0,0,1
2013-04-21,"[16,20)",6,1,5,0.476190476190476,0,6,4,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-21,"[16,20)",22,1,11.8333333333333,0.62037037037037,71,60,2,5,4,0,0,2,15,50,3,1,18,10,2,32,5515,0,0,0,0,1,4,0,0,3,2,4,1,1,1
2013-04-21,"[16,20)",35,1,32.2,0.78921568627451,161,138,14,9,0,0,0,5,43,112,1,0,13,19,3,115,3294,5,1,0,1,7,2,0,0,0,0,1,10,1,3
2013-04-21,"[16,20)",11,2,9.5,1,32,29,5,0,1,3,0,0,2,26,4,0,8,0,2,12,395,0,0,0,0,0,0,0,0,0,5,0,0,0,4
2013-04-21,"[16,20)",12,2,4,0.48,13,5,6,1,0,0,0,0,0,10,3,0,8,5,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,0,1
2013-04-21,"[16,20)",13,2,9.5,0.425,19,12,3,2,2,0,0,0,4,14,1,0,12,7,0,0,-1,0,0,1,0,0,1,0,0,0,2,0,0,0,1
2013-04-21,"[16,20)",14,2,6,0.966666666666667,30,22,4,3,1,0,0,0,1,21,8,0,7,11,1,22,11781,0,0,0,0,1,3,0,0,0,3,3,0,0,3
2013-04-21,"[16,20)",16,2,11,0.475,23,15,1,3,2,0,1,0,0,22,1,0,13,9,4,5,69,0,0,0,0,1,8,0,0,0,1,5,7,0,1
2013-04-21,"[16,20)",17,2,3,0.1,10,2,0,0,1,0,0,0,0,9,0,1,3,2,0,4,1346,0,0,0,0,0,0,1,0,0,7,0,0,0,1
2013-04-21,"[16,20)",40,2,15,0.8,15,4,1,7,0,0,3,0,0,8,7,0,5,7,2,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,3
2013-04-21,"[20,24)",1,1,8.57142857142857,0.478991596638655,61,46,4,7,1,0,2,6,18,37,0,0,15,9,0,30,3334,0,0,1,0,1,6,0,4,0,0,1,0,0,1
2013-04-21,"[20,24)",6,1,4,0.380952380952381,0,8,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-21,"[20,24)",22,1,12.5,0.675925925925926,75,63,4,6,2,0,0,2,14,51,6,2,13,12,1,33,5725,1,0,1,0,1,5,0,0,2,1,4,1,1,3
2013-04-21,"[20,24)",35,1,33.6,0.823529411764706,168,142,16,10,0,0,0,4,42,122,0,0,16,22,2,118,3294,5,0,0,1,10,2,0,0,0,1,1,10,1,3
2013-04-21,"[20,24)",11,2,8,0.911764705882353,30,25,6,0,1,0,0,0,2,16,9,3,9,2,1,15,635,0,0,1,0,0,1,0,0,0,4,0,0,0,3
2013-04-21,"[20,24)",12,2,9.5,0.76,20,12,5,2,0,0,0,1,0,14,5,0,5,9,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,0,1
2013-04-21,"[20,24)",13,2,9,0.4,17,12,3,1,2,0,0,0,2,15,0,0,8,18,3,2,60,0,0,0,0,0,2,0,0,0,2,0,0,0,1
2013-04-21,"[20,24)",14,2,11.75,1.53333333333333,47,33,8,5,1,0,0,0,2,36,9,0,12,13,3,22,12081,0,1,1,0,2,4,0,0,0,2,3,0,0,4
2013-04-21,"[20,24)",16,2,7,0.425,24,14,1,2,3,0,1,0,0,23,1,0,19,23,3,6,221,0,0,0,0,2,10,0,0,0,1,5,7,0,1
2013-04-21,"[20,24)",17,2,3,0.15,12,3,0,0,0,0,0,0,0,11,1,0,4,6,0,5,1556,0,0,0,0,0,0,1,0,0,7,0,0,0,1
2013-04-21,"[20,24)",40,2,13,0.866666666666667,13,5,1,7,0,0,0,0,0,9,4,0,5,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,2
2013-04-22,"[0,4)",1,1,9.28571428571429,0.53781512605042,66,44,8,12,0,0,1,8,23,34,1,0,10,12,0,28,3634,0,0,0,0,0,0,77,4,0,0,0,0,0,1
2013-04-22,"[0,4)",6,1,1,0.0952380952380952,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-22,"[0,4)",22,1,12.6666666666667,0.703703703703704,76,67,5,4,0,0,0,4,15,51,5,1,9,9,0,38,6025,0,0,0,0,0,0,0,0,2,1,4,1,2,3
2013-04-22,"[0,4)",35,1,42.75,0.838235294117647,171,152,10,9,0,0,0,5,46,120,0,0,13,12,0,124,3294,6,0,0,182,0,1,0,0,0,0,0,10,1,3
2013-04-22,"[0,4)",11,2,12,1.02941176470588,33,29,3,3,1,0,0,0,2,20,11,0,3,0,0,19,965,0,0,0,42,0,0,42,0,0,5,0,0,0,4
2013-04-22,"[0,4)",12,2,5.5,0.44,12,7,3,1,0,0,0,0,0,7,5,0,1,1,0,0,0,0,0,0,24,0,0,0,1,0,0,5,3,0,1
2013-04-22,"[0,4)",13,2,5.5,0.25,11,7,2,1,1,0,0,1,1,9,0,0,3,7,0,4,217,0,0,0,0,0,0,24,0,0,2,0,0,0,1
2013-04-22,"[0,4)",14,2,9.75,1.26666666666667,39,28,5,5,0,1,0,0,1,30,7,1,5,10,0,22,12171,0,0,0,0,0,0,20,0,0,2,3,0,0,4
2013-04-22,"[0,4)",16,2,7,0.275,14,7,1,3,2,0,1,0,0,14,0,0,8,10,0,8,1571,0,0,1,28,0,1,28,0,0,0,5,7,0,1
2013-04-22,"[0,4)",17,2,2,0.1,13,2,0,0,0,0,0,0,1,12,0,0,2,3,1,7,1796,0,0,0,0,0,0,0,0,0,7,0,0,0,1
2013-04-22,"[0,4)",40,2,12,0.8,12,4,2,6,0,0,0,0,0,8,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
2013-04-22,"[4,8)",1,1,8.57142857142857,0.495798319327731,60,41,6,12,1,0,0,8,22,29,1,0,5,4,0,30,3904,0,0,0,0,0,1,77,4,0,0,0,0,0,1
2013-04-22,"[4,8)",6,1,1.5,0.142857142857143,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-22,"[4,8)",22,1,12.1666666666667,0.675925925925926,73,68,2,3,0,0,0,4,15,50,3,1,3,4,0,40,6235,0,0,0,0,0,0,0,0,2,1,5,1,2,3
2013-04-22,"[4,8)",35,1,42,0.823529411764706,168,148,10,10,0,0,0,5,44,119,0,0,5,8,1,127,3294,6,0,0,182,0,1,0,0,0,0,0,10,1,3
2013-04-22,"[4,8)",11,2,11.6666666666667,1.02941176470588,33,31,3,1,0,0,0,0,3,21,9,0,1,0,0,21,113,0,0,0,42,0,0,42,0,0,4,0,0,0,4
2013-04-22,"[4,8)",12,2,5.5,0.44,12,8,2,1,0,0,0,0,0,8,4,0,3,1,0,0,0,0,0,0,24,0,0,0,1,0,0,5,3,0,1
2013-04-22,"[4,8)",13,2,4,0.2,8,7,0,1,0,0,0,1,1,6,0,0,2,3,0,2,487,0,0,0,0,0,0,24,0,0,2,0,0,0,1
2013-04-22,"[4,8)",16,2,5.5,0.275,12,7,1,3,0,0,0,0,0,12,0,0,2,3,0,8,1843,0,0,1,28,0,1,28,0,0,0,5,7,0,1
2013-04-22,"[4,8)",17,2,4,0.2,13,4,0,0,0,0,0,0,1,11,1,0,2,0,0,7,2096,0,0,0,0,0,0,0,0,0,7,0,0,0,1
2013-04-22,"[4,8)",40,2,11,0.733333333333333,11,3,2,6,0,0,0,0,0,7,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1
2013-04-22,"[8,12)",1,1,10.4285714285714,0.596638655462185,73,48,12,11,2,0,0,8,21,43,1,0,21,11,1,31,4114,0,0,1,18,0,6,76,4,0,0,0,2,0,1
2013-04-22,"[8,12)",6,1,7,0.666666666666667,0,10,3,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-22,"[8,12)",22,1,14.1666666666667,0.777777777777778,85,73,3,8,1,0,0,4,16,60,4,1,11,6,0,41,5247,0,0,0,27,0,0,29,0,2,1,5,1,2,3
2013-04-22,"[8,12)",35,1,44.5,0.862745098039216,176,149,14,13,1,0,1,6,47,123,0,0,12,12,0,124,3294,7,2,0,141,0,1,6,0,0,0,0,10,1,2
2013-04-22,"[8,12)",11,2,13.6666666666667,1.14705882352941,39,32,7,0,1,1,0,0,2,30,7,0,2,0,3,17,1415,0,0,0,37,0,0,46,0,0,3,0,0,0,4
2013-04-22,"[8,12)",12,2,4,0.48,13,10,2,0,0,0,0,0,0,11,2,0,6,7,1,0,0,0,0,1,25,0,0,0,1,0,0,5,3,0,1
2013-04-22,"[8,12)",13,2,6,0.3,12,9,2,1,0,0,0,1,4,7,0,0,1,0,0,4,667,1,0,1,3,0,1,27,0,0,2,0,0,0,1
2013-04-22,"[8,12)",16,2,6.5,0.325,17,9,1,3,0,0,0,0,0,17,0,0,8,5,2,10,1933,0,0,0,23,0,1,28,0,0,0,5,7,0,1
2013-04-22,"[8,12)",17,2,3,0.05,18,1,0,0,1,1,0,0,0,16,1,1,2,0,0,12,2306,0,0,0,4,0,0,1,0,0,7,0,0,0,1
